toolName,famille,discipline,discipline_categorie,total_respondants_discipline,count,fractionOfUse,percentageOfUse
notebook,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
notebook,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
notebook,autre,Médecine,Médecine,3803,1,NaN,NaN
notebook,autre,Arts et Lettres,SHS,3154,1,NaN,NaN
notebook,autre,Sciences physiques,STEM,2598,0,NaN,NaN
notebook,autre,Droit,SHS,505,0,NaN,NaN
CRITICAL,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
CRITICAL,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
CRITICAL,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
CRITICAL,autre,Médecine,Médecine,3803,0,NaN,NaN
CRITICAL,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
CRITICAL,autre,Sciences physiques,STEM,2598,1,NaN,NaN
CRITICAL,autre,Droit,SHS,505,0,NaN,NaN
MINEQL+,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
MINEQL+,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
MINEQL+,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
MINEQL+,autre,Médecine,Médecine,3803,0,NaN,NaN
MINEQL+,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
MINEQL+,autre,Sciences physiques,STEM,2598,1,NaN,NaN
MINEQL+,autre,Droit,SHS,505,0,NaN,NaN
Scientist,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
Scientist,autre,Sciences de la vie,STEM,5162,0.5,NaN,NaN
Scientist,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Scientist,autre,Médecine,Médecine,3803,0,NaN,NaN
Scientist,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
Scientist,autre,Sciences physiques,STEM,2598,1.5,NaN,NaN
Scientist,autre,Droit,SHS,505,0,NaN,NaN
MS Outlook,autre,Sciences sociales et économie,SHS,6353,2,NaN,NaN
MS Outlook,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
MS Outlook,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
MS Outlook,autre,Médecine,Médecine,3803,0,NaN,NaN
MS Outlook,autre,Arts et Lettres,SHS,3154,1,NaN,NaN
MS Outlook,autre,Sciences physiques,STEM,2598,0,NaN,NaN
MS Outlook,autre,Droit,SHS,505,0,NaN,NaN
Zimwiki,balisage et texte brut,Sciences sociales et économie,SHS,6353,0,NaN,NaN
Zimwiki,balisage et texte brut,Sciences de la vie,STEM,5162,0,NaN,NaN
Zimwiki,balisage et texte brut,Ingénierie & technologie,STEM,3784,1,NaN,NaN
Zimwiki,balisage et texte brut,Médecine,Médecine,3803,0,NaN,NaN
Zimwiki,balisage et texte brut,Arts et Lettres,SHS,3154,0,NaN,NaN
Zimwiki,balisage et texte brut,Sciences physiques,STEM,2598,0,NaN,NaN
Zimwiki,balisage et texte brut,Droit,SHS,505,0,NaN,NaN
Jupyter Notebook,balisage et texte brut,Sciences sociales et économie,SHS,6353,0,NaN,NaN
Jupyter Notebook,balisage et texte brut,Sciences de la vie,STEM,5162,0,NaN,NaN
Jupyter Notebook,balisage et texte brut,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Jupyter Notebook,balisage et texte brut,Médecine,Médecine,3803,0,NaN,NaN
Jupyter Notebook,balisage et texte brut,Arts et Lettres,SHS,3154,0,NaN,NaN
Jupyter Notebook,balisage et texte brut,Sciences physiques,STEM,2598,1,NaN,NaN
Jupyter Notebook,balisage et texte brut,Droit,SHS,505,0,NaN,NaN
Marked2,balisage et texte brut,Sciences sociales et économie,SHS,6353,1,NaN,NaN
Marked2,balisage et texte brut,Sciences de la vie,STEM,5162,0,NaN,NaN
Marked2,balisage et texte brut,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Marked2,balisage et texte brut,Médecine,Médecine,3803,0,NaN,NaN
Marked2,balisage et texte brut,Arts et Lettres,SHS,3154,0,NaN,NaN
Marked2,balisage et texte brut,Sciences physiques,STEM,2598,0,NaN,NaN
Marked2,balisage et texte brut,Droit,SHS,505,0,NaN,NaN
Basecamp,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
Basecamp,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
Basecamp,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Basecamp,autre,Médecine,Médecine,3803,0,NaN,NaN
Basecamp,autre,Arts et Lettres,SHS,3154,2,NaN,NaN
Basecamp,autre,Sciences physiques,STEM,2598,0,NaN,NaN
Basecamp,autre,Droit,SHS,505,0,NaN,NaN
HWP (Hangul / HanWord),autre,Sciences sociales et économie,SHS,6353,1,NaN,NaN
HWP (Hangul / HanWord),autre,Sciences de la vie,STEM,5162,0,NaN,NaN
HWP (Hangul / HanWord),autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
HWP (Hangul / HanWord),autre,Médecine,Médecine,3803,1,NaN,NaN
HWP (Hangul / HanWord),autre,Arts et Lettres,SHS,3154,0,NaN,NaN
HWP (Hangul / HanWord),autre,Sciences physiques,STEM,2598,0,NaN,NaN
HWP (Hangul / HanWord),autre,Droit,SHS,505,0,NaN,NaN
Lotus Word Pro,autres bureautique (wysiwyg),Sciences sociales et économie,SHS,6353,1,NaN,NaN
Lotus Word Pro,autres bureautique (wysiwyg),Sciences de la vie,STEM,5162,0,NaN,NaN
Lotus Word Pro,autres bureautique (wysiwyg),Ingénierie & technologie,STEM,3784,0,NaN,NaN
Lotus Word Pro,autres bureautique (wysiwyg),Médecine,Médecine,3803,0,NaN,NaN
Lotus Word Pro,autres bureautique (wysiwyg),Arts et Lettres,SHS,3154,0,NaN,NaN
Lotus Word Pro,autres bureautique (wysiwyg),Sciences physiques,STEM,2598,0,NaN,NaN
Lotus Word Pro,autres bureautique (wysiwyg),Droit,SHS,505,0,NaN,NaN
TexnicCenter,format/éditeur apparenté à TeX,Sciences sociales et économie,SHS,6353,0,NaN,NaN
TexnicCenter,format/éditeur apparenté à TeX,Sciences de la vie,STEM,5162,0,NaN,NaN
TexnicCenter,format/éditeur apparenté à TeX,Ingénierie & technologie,STEM,3784,2,NaN,NaN
TexnicCenter,format/éditeur apparenté à TeX,Médecine,Médecine,3803,0,NaN,NaN
TexnicCenter,format/éditeur apparenté à TeX,Arts et Lettres,SHS,3154,0,NaN,NaN
TexnicCenter,format/éditeur apparenté à TeX,Sciences physiques,STEM,2598,0,NaN,NaN
TexnicCenter,format/éditeur apparenté à TeX,Droit,SHS,505,0,NaN,NaN
MEPS eidtor,autre,Sciences sociales et économie,SHS,6353,0.5,NaN,NaN
MEPS eidtor,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
MEPS eidtor,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
MEPS eidtor,autre,Médecine,Médecine,3803,0,NaN,NaN
MEPS eidtor,autre,Arts et Lettres,SHS,3154,0.5,NaN,NaN
MEPS eidtor,autre,Sciences physiques,STEM,2598,0,NaN,NaN
MEPS eidtor,autre,Droit,SHS,505,0,NaN,NaN
Vi,balisage et texte brut,Sciences sociales et économie,SHS,6353,1,NaN,NaN
Vi,balisage et texte brut,Sciences de la vie,STEM,5162,1,NaN,NaN
Vi,balisage et texte brut,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Vi,balisage et texte brut,Médecine,Médecine,3803,0.5,NaN,NaN
Vi,balisage et texte brut,Arts et Lettres,SHS,3154,1,NaN,NaN
Vi,balisage et texte brut,Sciences physiques,STEM,2598,0.5,NaN,NaN
Vi,balisage et texte brut,Droit,SHS,505,0,NaN,NaN
MS Office Online,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
MS Office Online,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
MS Office Online,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
MS Office Online,autre,Médecine,Médecine,3803,0,NaN,NaN
MS Office Online,autre,Arts et Lettres,SHS,3154,2,NaN,NaN
MS Office Online,autre,Sciences physiques,STEM,2598,0,NaN,NaN
MS Office Online,autre,Droit,SHS,505,0,NaN,NaN
dbook,autre,Sciences sociales et économie,SHS,6353,0.5,NaN,NaN
dbook,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
dbook,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
dbook,autre,Médecine,Médecine,3803,0,NaN,NaN
dbook,autre,Arts et Lettres,SHS,3154,0.5,NaN,NaN
dbook,autre,Sciences physiques,STEM,2598,0,NaN,NaN
dbook,autre,Droit,SHS,505,0,NaN,NaN
APA (American Psychological Association),autre,Sciences sociales et économie,SHS,6353,0.5,NaN,NaN
APA (American Psychological Association),autre,Sciences de la vie,STEM,5162,0,NaN,NaN
APA (American Psychological Association),autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
APA (American Psychological Association),autre,Médecine,Médecine,3803,0,NaN,NaN
APA (American Psychological Association),autre,Arts et Lettres,SHS,3154,0.5,NaN,NaN
APA (American Psychological Association),autre,Sciences physiques,STEM,2598,0,NaN,NaN
APA (American Psychological Association),autre,Droit,SHS,505,0,NaN,NaN
PyMOL,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
PyMOL,autre,Sciences de la vie,STEM,5162,1,NaN,NaN
PyMOL,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
PyMOL,autre,Médecine,Médecine,3803,0,NaN,NaN
PyMOL,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
PyMOL,autre,Sciences physiques,STEM,2598,0,NaN,NaN
PyMOL,autre,Droit,SHS,505,0,NaN,NaN
pLabel,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
pLabel,autre,Sciences de la vie,STEM,5162,1,NaN,NaN
pLabel,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
pLabel,autre,Médecine,Médecine,3803,0,NaN,NaN
pLabel,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
pLabel,autre,Sciences physiques,STEM,2598,0,NaN,NaN
pLabel,autre,Droit,SHS,505,0,NaN,NaN
SciDavis,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
SciDavis,autre,Sciences de la vie,STEM,5162,1,NaN,NaN
SciDavis,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
SciDavis,autre,Médecine,Médecine,3803,0,NaN,NaN
SciDavis,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
SciDavis,autre,Sciences physiques,STEM,2598,0,NaN,NaN
SciDavis,autre,Droit,SHS,505,0,NaN,NaN
iCloud,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
iCloud,autre,Sciences de la vie,STEM,5162,1,NaN,NaN
iCloud,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
iCloud,autre,Médecine,Médecine,3803,0,NaN,NaN
iCloud,autre,Arts et Lettres,SHS,3154,2,NaN,NaN
iCloud,autre,Sciences physiques,STEM,2598,0,NaN,NaN
iCloud,autre,Droit,SHS,505,0,NaN,NaN
Typewriter,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
Typewriter,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
Typewriter,autre,Ingénierie & technologie,STEM,3784,0.5,NaN,NaN
Typewriter,autre,Médecine,Médecine,3803,0,NaN,NaN
Typewriter,autre,Arts et Lettres,SHS,3154,0.5,NaN,NaN
Typewriter,autre,Sciences physiques,STEM,2598,0,NaN,NaN
Typewriter,autre,Droit,SHS,505,0,NaN,NaN
XMind,autre,Sciences sociales et économie,SHS,6353,1,NaN,NaN
XMind,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
XMind,autre,Ingénierie & technologie,STEM,3784,2,NaN,NaN
XMind,autre,Médecine,Médecine,3803,0,NaN,NaN
XMind,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
XMind,autre,Sciences physiques,STEM,2598,0,NaN,NaN
XMind,autre,Droit,SHS,505,0,NaN,NaN
iPad apps,autre,Sciences sociales et économie,SHS,6353,1,NaN,NaN
iPad apps,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
iPad apps,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
iPad apps,autre,Médecine,Médecine,3803,0,NaN,NaN
iPad apps,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
iPad apps,autre,Sciences physiques,STEM,2598,0,NaN,NaN
iPad apps,autre,Droit,SHS,505,0,NaN,NaN
Moo,balisage et texte brut,Sciences sociales et économie,SHS,6353,0.5,NaN,NaN
Moo,balisage et texte brut,Sciences de la vie,STEM,5162,0.5,NaN,NaN
Moo,balisage et texte brut,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Moo,balisage et texte brut,Médecine,Médecine,3803,0,NaN,NaN
Moo,balisage et texte brut,Arts et Lettres,SHS,3154,0,NaN,NaN
Moo,balisage et texte brut,Sciences physiques,STEM,2598,0,NaN,NaN
Moo,balisage et texte brut,Droit,SHS,505,0,NaN,NaN
Eclipse,balisage et texte brut,Sciences sociales et économie,SHS,6353,1,NaN,NaN
Eclipse,balisage et texte brut,Sciences de la vie,STEM,5162,0,NaN,NaN
Eclipse,balisage et texte brut,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Eclipse,balisage et texte brut,Médecine,Médecine,3803,0,NaN,NaN
Eclipse,balisage et texte brut,Arts et Lettres,SHS,3154,0,NaN,NaN
Eclipse,balisage et texte brut,Sciences physiques,STEM,2598,0,NaN,NaN
Eclipse,balisage et texte brut,Droit,SHS,505,0,NaN,NaN
TexLipse,format/éditeur apparenté à TeX,Sciences sociales et économie,SHS,6353,1,NaN,NaN
TexLipse,format/éditeur apparenté à TeX,Sciences de la vie,STEM,5162,0,NaN,NaN
TexLipse,format/éditeur apparenté à TeX,Ingénierie & technologie,STEM,3784,0,NaN,NaN
TexLipse,format/éditeur apparenté à TeX,Médecine,Médecine,3803,0,NaN,NaN
TexLipse,format/éditeur apparenté à TeX,Arts et Lettres,SHS,3154,0,NaN,NaN
TexLipse,format/éditeur apparenté à TeX,Sciences physiques,STEM,2598,0,NaN,NaN
TexLipse,format/éditeur apparenté à TeX,Droit,SHS,505,0,NaN,NaN
eduPad,balisage et texte brut,Sciences sociales et économie,SHS,6353,1,NaN,NaN
eduPad,balisage et texte brut,Sciences de la vie,STEM,5162,0,NaN,NaN
eduPad,balisage et texte brut,Ingénierie & technologie,STEM,3784,0,NaN,NaN
eduPad,balisage et texte brut,Médecine,Médecine,3803,0,NaN,NaN
eduPad,balisage et texte brut,Arts et Lettres,SHS,3154,0,NaN,NaN
eduPad,balisage et texte brut,Sciences physiques,STEM,2598,0,NaN,NaN
eduPad,balisage et texte brut,Droit,SHS,505,0,NaN,NaN
DocBook,balisage et texte brut,Sciences sociales et économie,SHS,6353,0,NaN,NaN
DocBook,balisage et texte brut,Sciences de la vie,STEM,5162,0.3333333333333333,NaN,NaN
DocBook,balisage et texte brut,Ingénierie & technologie,STEM,3784,0.3333333333333333,NaN,NaN
DocBook,balisage et texte brut,Médecine,Médecine,3803,0,NaN,NaN
DocBook,balisage et texte brut,Arts et Lettres,SHS,3154,0.3333333333333333,NaN,NaN
DocBook,balisage et texte brut,Sciences physiques,STEM,2598,0,NaN,NaN
DocBook,balisage et texte brut,Droit,SHS,505,0,NaN,NaN
Writer's Diet,autre,Sciences sociales et économie,SHS,6353,1,NaN,NaN
Writer's Diet,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
Writer's Diet,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Writer's Diet,autre,Médecine,Médecine,3803,0,NaN,NaN
Writer's Diet,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
Writer's Diet,autre,Sciences physiques,STEM,2598,0,NaN,NaN
Writer's Diet,autre,Droit,SHS,505,0,NaN,NaN
Wordpad,balisage et texte brut,Sciences sociales et économie,SHS,6353,0.5,NaN,NaN
Wordpad,balisage et texte brut,Sciences de la vie,STEM,5162,1.5,NaN,NaN
Wordpad,balisage et texte brut,Ingénierie & technologie,STEM,3784,0.5,NaN,NaN
Wordpad,balisage et texte brut,Médecine,Médecine,3803,0,NaN,NaN
Wordpad,balisage et texte brut,Arts et Lettres,SHS,3154,0.5,NaN,NaN
Wordpad,balisage et texte brut,Sciences physiques,STEM,2598,0,NaN,NaN
Wordpad,balisage et texte brut,Droit,SHS,505,0,NaN,NaN
Hidemaru,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
Hidemaru,autre,Sciences de la vie,STEM,5162,0.5,NaN,NaN
Hidemaru,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Hidemaru,autre,Médecine,Médecine,3803,0,NaN,NaN
Hidemaru,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
Hidemaru,autre,Sciences physiques,STEM,2598,0.5,NaN,NaN
Hidemaru,autre,Droit,SHS,505,0,NaN,NaN
Cloudstor / Cloudstor+,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
Cloudstor / Cloudstor+,autre,Sciences de la vie,STEM,5162,0.5,NaN,NaN
Cloudstor / Cloudstor+,autre,Ingénierie & technologie,STEM,3784,1,NaN,NaN
Cloudstor / Cloudstor+,autre,Médecine,Médecine,3803,0.5,NaN,NaN
Cloudstor / Cloudstor+,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
Cloudstor / Cloudstor+,autre,Sciences physiques,STEM,2598,0,NaN,NaN
Cloudstor / Cloudstor+,autre,Droit,SHS,505,0,NaN,NaN
OoWriter,autres bureautique (wysiwyg),Sciences sociales et économie,SHS,6353,0,NaN,NaN
OoWriter,autres bureautique (wysiwyg),Sciences de la vie,STEM,5162,0,NaN,NaN
OoWriter,autres bureautique (wysiwyg),Ingénierie & technologie,STEM,3784,1,NaN,NaN
OoWriter,autres bureautique (wysiwyg),Médecine,Médecine,3803,0,NaN,NaN
OoWriter,autres bureautique (wysiwyg),Arts et Lettres,SHS,3154,0,NaN,NaN
OoWriter,autres bureautique (wysiwyg),Sciences physiques,STEM,2598,0,NaN,NaN
OoWriter,autres bureautique (wysiwyg),Droit,SHS,505,0,NaN,NaN
Corel,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
Corel,autre,Sciences de la vie,STEM,5162,0.25,NaN,NaN
Corel,autre,Ingénierie & technologie,STEM,3784,0.75,NaN,NaN
Corel,autre,Médecine,Médecine,3803,0.25,NaN,NaN
Corel,autre,Arts et Lettres,SHS,3154,0.5,NaN,NaN
Corel,autre,Sciences physiques,STEM,2598,0.25,NaN,NaN
Corel,autre,Droit,SHS,505,0,NaN,NaN
TeXshop,format/éditeur apparenté à TeX,Sciences sociales et économie,SHS,6353,0,NaN,NaN
TeXshop,format/éditeur apparenté à TeX,Sciences de la vie,STEM,5162,0,NaN,NaN
TeXshop,format/éditeur apparenté à TeX,Ingénierie & technologie,STEM,3784,1,NaN,NaN
TeXshop,format/éditeur apparenté à TeX,Médecine,Médecine,3803,0,NaN,NaN
TeXshop,format/éditeur apparenté à TeX,Arts et Lettres,SHS,3154,0,NaN,NaN
TeXshop,format/éditeur apparenté à TeX,Sciences physiques,STEM,2598,1,NaN,NaN
TeXshop,format/éditeur apparenté à TeX,Droit,SHS,505,0,NaN,NaN
publishers' online workflow apps,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
publishers' online workflow apps,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
publishers' online workflow apps,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
publishers' online workflow apps,autre,Médecine,Médecine,3803,0,NaN,NaN
publishers' online workflow apps,autre,Arts et Lettres,SHS,3154,1,NaN,NaN
publishers' online workflow apps,autre,Sciences physiques,STEM,2598,0,NaN,NaN
publishers' online workflow apps,autre,Droit,SHS,505,0,NaN,NaN
Everwrite,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
Everwrite,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
Everwrite,autre,Ingénierie & technologie,STEM,3784,1,NaN,NaN
Everwrite,autre,Médecine,Médecine,3803,0,NaN,NaN
Everwrite,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
Everwrite,autre,Sciences physiques,STEM,2598,0,NaN,NaN
Everwrite,autre,Droit,SHS,505,0,NaN,NaN
iBooks,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
iBooks,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
iBooks,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
iBooks,autre,Médecine,Médecine,3803,0,NaN,NaN
iBooks,autre,Arts et Lettres,SHS,3154,1,NaN,NaN
iBooks,autre,Sciences physiques,STEM,2598,0,NaN,NaN
iBooks,autre,Droit,SHS,505,0,NaN,NaN
WinEdit,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
WinEdit,autre,Sciences de la vie,STEM,5162,1,NaN,NaN
WinEdit,autre,Ingénierie & technologie,STEM,3784,1,NaN,NaN
WinEdit,autre,Médecine,Médecine,3803,0,NaN,NaN
WinEdit,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
WinEdit,autre,Sciences physiques,STEM,2598,0,NaN,NaN
WinEdit,autre,Droit,SHS,505,0,NaN,NaN
Notational Velocity,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
Notational Velocity,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
Notational Velocity,autre,Ingénierie & technologie,STEM,3784,0.5,NaN,NaN
Notational Velocity,autre,Médecine,Médecine,3803,0,NaN,NaN
Notational Velocity,autre,Arts et Lettres,SHS,3154,0.5,NaN,NaN
Notational Velocity,autre,Sciences physiques,STEM,2598,0,NaN,NaN
Notational Velocity,autre,Droit,SHS,505,0,NaN,NaN
Finding (app),autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
Finding (app),autre,Sciences de la vie,STEM,5162,0,NaN,NaN
Finding (app),autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
Finding (app),autre,Médecine,Médecine,3803,1,NaN,NaN
Finding (app),autre,Arts et Lettres,SHS,3154,0,NaN,NaN
Finding (app),autre,Sciences physiques,STEM,2598,0,NaN,NaN
Finding (app),autre,Droit,SHS,505,0,NaN,NaN
Dropbox Paper,autres bureautique (wysiwyg),Sciences sociales et économie,SHS,6353,1,NaN,NaN
Dropbox Paper,autres bureautique (wysiwyg),Sciences de la vie,STEM,5162,0,NaN,NaN
Dropbox Paper,autres bureautique (wysiwyg),Ingénierie & technologie,STEM,3784,0,NaN,NaN
Dropbox Paper,autres bureautique (wysiwyg),Médecine,Médecine,3803,0,NaN,NaN
Dropbox Paper,autres bureautique (wysiwyg),Arts et Lettres,SHS,3154,1,NaN,NaN
Dropbox Paper,autres bureautique (wysiwyg),Sciences physiques,STEM,2598,0,NaN,NaN
Dropbox Paper,autres bureautique (wysiwyg),Droit,SHS,505,0,NaN,NaN
text files,balisage et texte brut,Sciences sociales et économie,SHS,6353,0,NaN,NaN
text files,balisage et texte brut,Sciences de la vie,STEM,5162,1,NaN,NaN
text files,balisage et texte brut,Ingénierie & technologie,STEM,3784,0,NaN,NaN
text files,balisage et texte brut,Médecine,Médecine,3803,0,NaN,NaN
text files,balisage et texte brut,Arts et Lettres,SHS,3154,2,NaN,NaN
text files,balisage et texte brut,Sciences physiques,STEM,2598,0,NaN,NaN
text files,balisage et texte brut,Droit,SHS,505,0,NaN,NaN
abiword,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
abiword,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
abiword,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
abiword,autre,Médecine,Médecine,3803,0,NaN,NaN
abiword,autre,Arts et Lettres,SHS,3154,1,NaN,NaN
abiword,autre,Sciences physiques,STEM,2598,0,NaN,NaN
abiword,autre,Droit,SHS,505,0,NaN,NaN
Scapple,autre,Sciences sociales et économie,SHS,6353,0.3333333333333333,NaN,NaN
Scapple,autre,Sciences de la vie,STEM,5162,1,NaN,NaN
Scapple,autre,Ingénierie & technologie,STEM,3784,0.3333333333333333,NaN,NaN
Scapple,autre,Médecine,Médecine,3803,0,NaN,NaN
Scapple,autre,Arts et Lettres,SHS,3154,0.3333333333333333,NaN,NaN
Scapple,autre,Sciences physiques,STEM,2598,0,NaN,NaN
Scapple,autre,Droit,SHS,505,0,NaN,NaN
Ashampoo Office,autres bureautique (wysiwyg),Sciences sociales et économie,SHS,6353,0,NaN,NaN
Ashampoo Office,autres bureautique (wysiwyg),Sciences de la vie,STEM,5162,1,NaN,NaN
Ashampoo Office,autres bureautique (wysiwyg),Ingénierie & technologie,STEM,3784,0,NaN,NaN
Ashampoo Office,autres bureautique (wysiwyg),Médecine,Médecine,3803,0,NaN,NaN
Ashampoo Office,autres bureautique (wysiwyg),Arts et Lettres,SHS,3154,0,NaN,NaN
Ashampoo Office,autres bureautique (wysiwyg),Sciences physiques,STEM,2598,0,NaN,NaN
Ashampoo Office,autres bureautique (wysiwyg),Droit,SHS,505,0,NaN,NaN
SDL,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
SDL,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
SDL,autre,Ingénierie & technologie,STEM,3784,1,NaN,NaN
SDL,autre,Médecine,Médecine,3803,0,NaN,NaN
SDL,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
SDL,autre,Sciences physiques,STEM,2598,0,NaN,NaN
SDL,autre,Droit,SHS,505,0,NaN,NaN
AutoCAD,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
AutoCAD,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
AutoCAD,autre,Ingénierie & technologie,STEM,3784,1.5,NaN,NaN
AutoCAD,autre,Médecine,Médecine,3803,0,NaN,NaN
AutoCAD,autre,Arts et Lettres,SHS,3154,0.5,NaN,NaN
AutoCAD,autre,Sciences physiques,STEM,2598,0,NaN,NaN
AutoCAD,autre,Droit,SHS,505,0,NaN,NaN
1C,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
1C,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
1C,autre,Ingénierie & technologie,STEM,3784,0.5,NaN,NaN
1C,autre,Médecine,Médecine,3803,0,NaN,NaN
1C,autre,Arts et Lettres,SHS,3154,0.5,NaN,NaN
1C,autre,Sciences physiques,STEM,2598,0,NaN,NaN
1C,autre,Droit,SHS,505,0,NaN,NaN
MS Office,autres bureautique (wysiwyg),Sciences sociales et économie,SHS,6353,0.25,NaN,NaN
MS Office,autres bureautique (wysiwyg),Sciences de la vie,STEM,5162,0,NaN,NaN
MS Office,autres bureautique (wysiwyg),Ingénierie & technologie,STEM,3784,0.25,NaN,NaN
MS Office,autres bureautique (wysiwyg),Médecine,Médecine,3803,1,NaN,NaN
MS Office,autres bureautique (wysiwyg),Arts et Lettres,SHS,3154,0.25,NaN,NaN
MS Office,autres bureautique (wysiwyg),Sciences physiques,STEM,2598,0.25,NaN,NaN
MS Office,autres bureautique (wysiwyg),Droit,SHS,505,0,NaN,NaN
literature management programs,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
literature management programs,autre,Sciences de la vie,STEM,5162,0.5,NaN,NaN
literature management programs,autre,Ingénierie & technologie,STEM,3784,0,NaN,NaN
literature management programs,autre,Médecine,Médecine,3803,0.5,NaN,NaN
literature management programs,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
literature management programs,autre,Sciences physiques,STEM,2598,0,NaN,NaN
literature management programs,autre,Droit,SHS,505,0,NaN,NaN
Collective Knowledge,autre,Sciences sociales et économie,SHS,6353,0,NaN,NaN
Collective Knowledge,autre,Sciences de la vie,STEM,5162,0,NaN,NaN
Collective Knowledge,autre,Ingénierie & technologie,STEM,3784,1,NaN,NaN
Collective Knowledge,autre,Médecine,Médecine,3803,0,NaN,NaN
Collective Knowledge,autre,Arts et Lettres,SHS,3154,0,NaN,NaN
